node_code,node_name,center_1_code,center_1_name,center_2_code,center_2_name,center_3_code,center_3_name,center_4_code,center_4_name,center_5_code,center_5_name,center_6_code,center_6_name,center_7_code,center_7_name,center_8_code,center_8_name,center_9_code,center_9_name,center_10_code,center_10_name,center_11_code,center_11_name,center_12_code,center_12_name,center_13_code,center_13_name,center_14_code,center_14_name,center_15_code,center_15_name,center_16_code,center_16_name,center_17_code,center_17_name,center_18_code,center_18_name,center_19_code,center_19_name,center_20_code,center_20_name
01093,Marion County,01093,Marion County,01093,Marion County,01093,Marion County,01093,Marion County,01093,Marion County,01093,Marion County,01093,Marion County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01095,Marshall County,01095,Marshall County,01095,Marshall County,01095,Marshall County,01095,Marshall County,01095,Marshall County,01049,DeKalb County,01049,DeKalb County,01089,Madison County,01089,Madison County,01089,Madison County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,22051,Jefferson Parish,22051,Jefferson Parish,22051,Jefferson Parish,22051,Jefferson Parish,48113,Dallas County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01099,Monroe County,01099,Monroe County,01099,Monroe County,01099,Monroe County,01099,Monroe County,01099,Monroe County,01099,Monroe County,12033,Escambia County,12033,Escambia County,12033,Escambia County,12033,Escambia County,12033,Escambia County,12033,Escambia County,12033,Escambia County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01103,Morgan County,01103,Morgan County,01103,Morgan County,01103,Morgan County,01103,Morgan County,01089,Madison County,01089,Madison County,01089,Madison County,01089,Madison County,01089,Madison County,01089,Madison County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01105,Perry County,01105,Perry County,01105,Perry County,01105,Perry County,01105,Perry County,01047,Dallas County,01047,Dallas County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01101,Montgomery County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01107,Pickens County,01107,Pickens County,01107,Pickens County,01107,Pickens County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01109,Pike County,01109,Pike County,01109,Pike County,01109,Pike County,01109,Pike County,01109,Pike County,01069,Houston County,01069,Houston County,01069,Houston County,01069,Houston County,01069,Houston County,01069,Houston County,12033,Escambia County,12033,Escambia County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01111,Randolph County,01111,Randolph County,01111,Randolph County,01111,Randolph County,01111,Randolph County,01111,Randolph County,01111,Randolph County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01113,Russell County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01115,St. Clair County,01115,St. Clair County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01117,Shelby County,01117,Shelby County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01119,Sumter County,01119,Sumter County,01119,Sumter County,01119,Sumter County,01119,Sumter County,28075,Lauderdale County,28075,Lauderdale County,28075,Lauderdale County,28075,Lauderdale County,28049,Hinds County,28049,Hinds County,28049,Hinds County,28049,Hinds County,22051,Jefferson Parish,22051,Jefferson Parish,22051,Jefferson Parish,48113,Dallas County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01121,Talladega County,01121,Talladega County,01121,Talladega County,01121,Talladega County,01015,Calhoun County,01015,Calhoun County,01015,Calhoun County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01123,Tallapoosa County,01123,Tallapoosa County,01123,Tallapoosa County,01123,Tallapoosa County,01123,Tallapoosa County,01123,Tallapoosa County,01123,Tallapoosa County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13215,Muscogee County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01125,Tuscaloosa County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01127,Walker County,01127,Walker County,01127,Walker County,01127,Walker County,01127,Walker County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01129,Washington County,01129,Washington County,01129,Washington County,01129,Washington County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,01097,Mobile County,22051,Jefferson Parish,22051,Jefferson Parish,22051,Jefferson Parish,22051,Jefferson Parish,48113,Dallas County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01131,Wilcox County,01131,Wilcox County,01131,Wilcox County,01131,Wilcox County,01025,Clarke County,01025,Clarke County,01025,Clarke County,01025,Clarke County,01025,Clarke County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
01133,Winston County,01133,Winston County,01133,Winston County,01133,Winston County,01133,Winston County,01093,Marion County,01093,Marion County,01093,Marion County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,01073,Jefferson County,13121,Fulton County,13121,Fulton County,13121,Fulton County,13121,Fulton County,48113,Dallas County,36061,New York County,36061,New York County,36061,New York County
