node_code,node_name,center_1_code,center_1_name,center_2_code,center_2_name,center_3_code,center_3_name,center_4_code,center_4_name,center_5_code,center_5_name,center_6_code,center_6_name,center_7_code,center_7_name,center_8_code,center_8_name,center_9_code,center_9_name,center_10_code,center_10_name,center_11_code,center_11_name,center_12_code,center_12_name,center_13_code,center_13_name,center_14_code,center_14_name,center_15_code,center_15_name,center_16_code,center_16_name,center_17_code,center_17_name,center_18_code,center_18_name,center_19_code,center_19_name,center_20_code,center_20_name
246412,Peseux,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246413,Rochefort,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246416,Milvignes,246416,Milvignes,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246417,La Grande Béroche,246417,La Grande Béroche,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246422,Les Planchettes,,,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246423,La Sagne,,,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246431,Les Brenets,,,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246432,La Brévine,,,,,,,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246433,Brot-Plamboz,,,,,,,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246434,Le Cerneux-Péquignot,,,,,,,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246435,La Chaux-du-Milieu,,,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246436,Le Locle,246436,Le Locle,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246437,Les Ponts-de-Martel,,,,,246421,La Chaux-de-Fonds,246421,La Chaux-de-Fonds,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246451,Cornaux,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246452,Cressier (NE),246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246453,Enges,,,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246454,Hauterive (NE),246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246455,Le Landeron,246455,Le Landeron,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246456,Lignières,,,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246459,Saint-Blaise,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246461,La Tène,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246485,Valangin,,,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246487,Val-de-Ruz,246487,Val-de-Ruz,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246504,La Côte-aux-Fées,,,,,,,246512,Val-de-Travers,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246511,Les Verrières,,,246512,Val-de-Travers,246512,Val-de-Travers,246512,Val-de-Travers,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
246512,Val-de-Travers,246512,Val-de-Travers,246512,Val-de-Travers,246512,Val-de-Travers,246512,Val-de-Travers,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,246458,Neuchâtel,020351,Bern,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
247777,Other municipalities,247777,Other municipalities,247777,Other municipalities,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256601,Aire-la-Ville,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256602,Anières,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256603,Avully,256620,Dardagny,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256604,Avusy,256611,Chancy,256611,Chancy,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256605,Bardonnex,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256606,Bellevue,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256607,Bernex,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256608,Carouge (GE),256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256609,Cartigny,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256610,Céligny,225724,Nyon,225724,Nyon,225724,Nyon,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256611,Chancy,256611,Chancy,256611,Chancy,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256612,Chêne-Bougeries,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256613,Chêne-Bourg,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256614,Choulex,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256615,Collex-Bossy,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256616,Collonge-Bellerive,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256617,Cologny,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256618,Confignon,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256619,Corsier (GE),,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256620,Dardagny,256620,Dardagny,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256622,Genthod,256622,Genthod,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256623,Le Grand-Saconnex,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256624,Gy,,,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256625,Hermance,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256626,Jussy,,,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256627,Laconnex,,,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256628,Lancy,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256629,Meinier,256629,Meinier,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256630,Meyrin,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256631,Onex,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
256632,Perly-Certoux,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,256621,Genève,225586,Lausanne,225586,Lausanne,225586,Lausanne,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich,010261,Zürich
