dep_epci;siren_epci;nom_complet;nj_epci2014;fisc_epci2014;nb_com_epci_2014;ptot_epci_2014;pmun_epci_2014;dep_com;insee;siren_com;nom_com;ptot_2014;pmun_2014
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01056;210100566;Boyeux-Saint-Jérôme;351;339
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01068;210100681;Cerdon;754;741
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01077;210100772;Challes-la-Montagne;182;175
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01199;210101994;Jujurieux;2165;2124
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01200;210102000;Labalme;205;204
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01242;210102422;Mérignat;137;134
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01273;210102737;Neuville-sur-Ain;1634;1592
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01303;210103032;Poncin;1711;1665
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01304;210103040;Pont-d'Ain;2688;2636
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01314;210103149;Priay;1544;1521
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01331;210103313;Saint-Alban;170;164
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01363;210103636;Saint-Jean-le-Vieux;1689;1606
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01404;210104048;Serrières-sur-Ain;123;122
01;200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;13886;13542;01;01430;210104303;Varambon;533;519
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01001;210100012;L'Abergement-Clémenciat;794;780
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01028;210100285;Baneins;574;567
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01083;210100830;Chaneins;829;810
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01093;210100939;Châtillon-sur-Chalaronne;5150;4940
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01113;210101135;Condeissiat;781;763
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01146;210101465;Dompierre-sur-Chalaronne;397;391
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01272;210102729;Neuville-les-Dames;1513;1497
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01319;210103198;Relevant;482;473
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01328;210103289;Romans;597;590
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01335;210103354;Saint-André-le-Bouchoux;332;327
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01356;210103560;Saint-Georges-sur-Renon;208;203
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01389;210103891;Saint-Trivier-sur-Moignans;1873;1847
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01393;210103933;Sandrans;529;521
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01412;210104121;Sulignat;585;562
01;200035210;CC Chalaronne Centre;CC;FA;15;14735;14361;01;01428;210104287;Valeins;91;90
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01006;210100061;Ambléon;118;112
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01009;210100095;Andert-et-Condon;348;339
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01015;210100152;Arbignieu;492;484
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01019;210100194;Armix;21;20
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01022;210100228;Artemare;1180;1140
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01034;210100343;Belley;9177;8761
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01039;210100392;Béon;412;401
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01058;210100582;Brégnier-Cordon;886;862
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01061;210100616;Brens;1219;1184
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01066;210100665;La Burbanche;75;74
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01073;210100731;Ceyzérieu;987;954
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01098;210100988;Chazey-Bons;792;775
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01100;210101002;Cheignieu-la-Balme;161;159
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01110;210101101;Colomieu;114;112
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01116;210101168;Contrevoz;555;538
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01117;210101176;Conzieu;149;144
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01133;210101333;Cressin-Rochefort;380;376
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01138;210101382;Culoz;2978;2924
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01141;210101416;Cuzieu;427;410
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01162;210101622;Flaxieu;69;66
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01193;210101937;Izieu;205;201
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01208;210102083;Lavours;155;151
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01227;210102273;Magnieu;438;434
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01234;210102349;Marignieu;152;148
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01239;210102398;Massignieu-de-Rives;637;625
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01268;210102687;Murs-et-Gélignieux;253;245
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01271;210102711;Nattages;588;574
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01286;210102869;Parves;365;363
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01294;210102943;Peyrieu;853;834
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01302;210103024;Pollieu;162;155
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01310;210103107;Prémeyzel;230;224
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01316;210103164;Pugieu;176;175
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01329;210103297;Rossillon;154;150
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01338;210103388;Saint-Benoît;808;792
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01340;210103404;Saint-Bois;130;127
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01341;210103412;Saint-Champ;146;144
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01358;210103586;Saint-Germain-les-Paroisses;405;397
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01372;210103727;Saint-Martin-de-Bavel;448;436
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01452;210104527;Virieu-le-Grand;1202;1174
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01454;210104543;Virignin;907;882
01;200040350;CC Bugey Sud;CC;FPU;41;29036;28142;01;01456;210104568;Vongnes;82;76
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01005;210100053;Ambérieux-en-Dombes;1620;1600
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01021;210100210;Ars-sur-Formans;1398;1374
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01030;210100301;Beauregard;883;867
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01105;210101051;Civrieux;1424;1347
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01157;210101572;Fareins;2220;2175
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01166;210101663;Frans;2020;1974
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01238;210102380;Massieux;2455;2416
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01250;210102505;Misérieux;1996;1779
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01285;210102851;Parcieux;1152;1109
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01318;210103180;Rancé;660;649
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01322;210103222;Reyrieux;4328;4202
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01339;210103396;Saint-Bernard;1428;1386
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01347;210103479;Saint-Didier-de-Formans;1844;1775
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01353;210103537;Sainte-Euphémie;1562;1531
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01362;210103628;Saint-Jean-de-Thurigneux;766;757
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01398;210103982;Savigneux;1227;1213
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01423;210104238;Toussieux;807;783
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01427;210104279;Trévoux;6868;6687
01;200042497;CC Dombes Saône Vallée;CC;FPU;19;36073;35020;01;01446;210104469;Villeneuve;1415;1396
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01011;210100111;Apremont;382;374
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01014;210100145;Arbent;3585;3458
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01031;210100319;Bellignat;3779;3590
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01035;210100350;Belleydoux;340;323
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01051;210100517;Bolozon;96;92
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01060;210100608;Brénod;560;543
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01063;210100632;Brion;530;522
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01067;210100673;Ceignes;265;261
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01087;210100871;Charix;295;289
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01101;210101010;Chevillard;168;160
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01112;210101127;Condamine;439;406
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01148;210101481;Dortan;1994;1934
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01152;210101523;Echallon;799;770
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01170;210101705;Géovreissiat;979;950
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01171;210101713;Géovreisset;951;912
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01181;210101812;Groissiat;1190;1153
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01191;210101911;Izenave;171;166
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01192;210101929;Izernore;2368;2294
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01204;210102042;Lalleyriat;260;248
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01206;210102067;Lantenay;268;260
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01214;210102141;Leyssard;160;152
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01228;210102281;Maillat;683;670
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01237;210102372;Martignat;1660;1595
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01240;210102406;Matafelon-Granges;674;652
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01265;210102653;Montréal-la-Cluse;3511;3422
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01267;210102679;Nurieux-Volognat;1073;1044
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01269;210102695;Nantua;3806;3651
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01274;210102745;Les Neyrolles;653;632
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01282;210102828;Outriaz;260;252
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01283;210102836;Oyonnax;23072;22459
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01293;210102935;Peyriat;176;172
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01300;210103008;Le Poizat;440;430
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01307;210103073;Port;894;867
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01373;210103735;Saint-Martin-du-Frêne;1137;1093
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01392;210103925;Samognat;736;704
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01410;210104105;Sonthonnax-la-Montagne;335;315
01;200042935;CC Haut - Bugey;CC;FPU;37;59393;57503;01;01441;210104410;Vieu-d'Izenave;704;688
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01024;210100244;Attignat;3071;3023
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01040;210100400;Béréziat;456;446
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01115;210101150;Confrançon;1221;1200
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01130;210101309;Cras-sur-Reyssouze;1323;1307
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01140;210101408;Curtafond;722;714
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01154;210101549;Etrez;819;800
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01163;210101630;Foissiat;1993;1961
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01196;210101960;Jayat;1088;1076
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01229;210102299;Malafretaz;1034;1018
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01236;210102364;Marsonnas;1036;1020
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01266;210102661;Montrevel-en-Bresse;2437;2390
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01346;210103461;Saint-Didier-d'Aussiat;889;876
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01375;210103750;Saint-Martin-le-Châtel;815;792
01;240100156;CC de Montrevel - en - Bresse;CC;FA;14;17059;16778;01;01387;210103875;Saint-Sulpice;155;155
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01124;210101242;Cormoz;652;644
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01128;210101283;Courtes;278;275
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01139;210101390;Curciat-Dongalon;461;454
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01212;210102125;Lescheroux;693;690
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01230;210102307;Mantenay-Montlin;305;295
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01364;210103644;Saint-Jean-sur-Reyssouze;753;738
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01367;210103677;Saint-Julien-sur-Reyssouze;719;709
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01380;210103800;Saint-Nizier-le-Bouchoux;709;694
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01388;210103883;Saint-Trivier-de-Courtes;1066;1047
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01406;210104063;Servignat;166;163
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01433;210104337;Vernoux;301;299
01;240100339;CC du Canton de Saint Trivier de Courtes;CC;FPU;12;6317;6218;01;01437;210104378;Vescours;214;210
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01036;210100368;Belmont-Luthézieu;542;527
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01059;210100590;Brénaz;96;92
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01079;210100798;Champagne-en-Valromey;790;771
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01097;210100970;Chavornay;219;209
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01176;210101762;Le Grand-Abergement;114;108
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01187;210101879;Hotonnes;316;299
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01218;210102182;Lochieu;97;93
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01221;210102216;Lompnieu;130;125
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01292;210102927;Le Petit-Abergement;146;137
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01330;210103305;Ruffieu;219;202
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01409;210104097;Songieu;133;130
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01414;210104147;Sutrieu;249;241
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01415;210104154;Talissieu;428;423
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01442;210104428;Vieu;394;380
01;240100370;CC du Valromey;CC;FA;15;4185;4044;01;01453;210104535;Virieu-le-Petit;312;307
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01013;210100137;Arandas;167;162
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01017;210100178;Argis;429;421
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01076;210100764;Chaley;138;133
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01107;210101077;Cleyzieu;140;137
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01111;210101119;Conand;107;102
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01155;210101556;Evosges;146;143
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01186;210101861;Hostias;84;83
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01277;210102778;Nivollet-Montgriffon;136;135
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01279;210102794;Oncieu;94;93
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01384;210103842;Saint-Rambert-en-Bugey;2234;2191
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01416;210104162;Tenay;1125;1103
01;240100396;CC de la Vallée de l'Albarine;CC;FA;12;5510;5397;01;01421;210104212;Torcieu;710;694
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01037;210100376;Bénonces;277;273
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01064;210100640;Briord;915;902
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01182;210101820;Groslée;359;352
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01190;210101903;Innimond;118;116
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01216;210102166;Lhuis;887;872
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01219;210102190;Lompnas;150;148
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01233;210102331;Marchamp;127;124
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01255;210102554;Montagnieu;531;514
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01280;210102802;Ordonnaz;148;147
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01400;210104006;Seillonnaz;142;139
01;240100412;CC Rhône - Chartreuse de Portes;CC;FA;11;4905;4818;01;01403;210104030;Serrières-de-Briord;1251;1231
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01012;210100129;Aranc;314;306
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01080;210100806;Champdor;478;465
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01119;210101192;Corcelles;257;248
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01121;210101218;Corlier;124;121
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01122;210101226;Cormaranche-en-Bugey;909;828
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01185;210101853;Hauteville-Lompnes;4120;3971
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01311;210103115;Prémillieu;40;39
01;240100578;CC du Plateau d'Hauteville;CC;FPU;8;6567;6299;01;01417;210104170;Thézillieu;325;321
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01167;210101671;Garnerans;681;660
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01188;210101887;Illiat;594;572
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01252;210102521;Mogneneins;762;737
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01295;210102950;Peyzieux-sur-Saône;530;517
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01348;210103487;Saint-Didier-sur-Chalaronne;2845;2768
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01351;210103511;Saint-Etienne-sur-Chalaronne;1519;1479
01;240100594;CC Val de Saône - Chalaronne;CC;FPU;7;8506;8291;01;01420;210104204;Thoissey;1575;1558
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01027;210100277;Balan;2600;2498
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01032;210100327;Béligneux;3118;3040
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01049;210100491;La Boisse;2964;2908
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01062;210100624;Bressolles;770;742
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01142;210101424;Dagneux;4234;4183
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01262;210102620;Montluel;7293;7112
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01276;210102760;Niévroz;1535;1495
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01297;210102976;Pizay;798;780
01;240100610;CC du Canton de Montluel;CC;FPU;9;23851;23288;01;01342;210103420;Sainte-Croix;539;530
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01053;210100533;Bourg-en-Bresse;41896;39882
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01065;210100657;Buellas;1764;1694
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01145;210101457;Dompierre-sur-Veyle;1245;1210
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01195;210101952;Jasseron;1668;1622
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01211;210102117;Lent;1383;1357
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01259;210102596;Montcet;681;668
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01264;210102646;Montracol;991;970
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01289;210102893;Péronnas;6387;6053
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01301;210103016;Polliat;2444;2388
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01336;210103362;Saint-André-sur-Vieux-Jonc;1116;1091
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01344;210103446;Saint-Denis-lès-Bourg;5667;5492
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01385;210103859;Saint-Rémy;965;942
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01405;210104055;Servas;1201;1186
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01429;210104295;Vandeins;645;636
01;240100628;CA Bourg en Bresse Agglomération;CA;FPU;15;74317;71274;01;01451;210104519;Viriat;6264;6083
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01095;210100954;Chavannes-sur-Suran;650;638
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01125;210101259;Corveissiat;629;612
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01127;210101275;Courmangoux;514;507
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01150;210101507;Drom;213;211
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01172;210101721;Germagnat;148;146
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01177;210101770;Grand-Corent;170;167
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01241;210102414;Meillonnas;1304;1282
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01309;210103099;Pouillat;90;90
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01312;210103123;Pressiat;234;230
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01350;210103503;Saint-Etienne-du-Bois;2520;2465
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01408;210104089;Simandre-sur-Suran;684;664
01;240100636;CC de Treffort en Revermont;CC;FPU;12;9460;9266;01;01426;210104261;Treffort-Cuisiat;2304;2254
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01029;210100293;Beaupont;655;650
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01038;210100384;Bény;734;714
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01108;210101085;Coligny;1181;1160
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01147;210101473;Domsure;480;469
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01232;210102323;Marboz;2233;2185
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01296;210102968;Pirajoux;381;375
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01391;210103917;Salavre;292;287
01;240100651;CC du Canton de Coligny;CC;FA;9;6861;6727;01;01432;210104329;Verjon;259;253
