node_code,node_name,center_1_code,center_1_name,center_2_code,center_2_name,center_3_code,center_3_name,center_4_code,center_4_name,center_5_code,center_5_name,center_6_code,center_6_name,center_7_code,center_7_name,center_8_code,center_8_name,center_9_code,center_9_name,center_10_code,center_10_name,center_11_code,center_11_name,center_12_code,center_12_name,center_13_code,center_13_name,center_14_code,center_14_name,center_15_code,center_15_name,center_16_code,center_16_name,center_17_code,center_17_name,center_18_code,center_18_name,center_19_code,center_19_name,center_20_code,center_20_name
015122,Liscate,015122,Liscate,015142,Melzo,015142,Melzo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015125,Locate di Triulzi,015125,Locate di Triulzi,015125,Locate di Triulzi,015125,Locate di Triulzi,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015130,Magenta,015130,Magenta,015130,Magenta,015130,Magenta,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015131,Magnago,015131,Magnago,015131,Magnago,012026,Busto Arsizio,012026,Busto Arsizio,012026,Busto Arsizio,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015134,Marcallo con Casone,015134,Marcallo con Casone,015134,Marcallo con Casone,015130,Magenta,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015136,Masate,015136,Masate,015136,Masate,015136,Masate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015139,Mediglia,015139,Mediglia,015139,Mediglia,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015140,Melegnano,015140,Melegnano,015140,Melegnano,015140,Melegnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015142,Melzo,015142,Melzo,015142,Melzo,015142,Melzo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015144,Mesero,015144,Mesero,015144,Mesero,015130,Magenta,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015150,Morimondo,015150,Morimondo,015002,Abbiategrasso,015002,Abbiategrasso,015002,Abbiategrasso,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015151,Motta Visconti,015151,Motta Visconti,015151,Motta Visconti,015151,Motta Visconti,015151,Motta Visconti,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015154,Nerviano,015154,Nerviano,015154,Nerviano,015154,Nerviano,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015155,Nosate,015226,Turbigo,015226,Turbigo,015226,Turbigo,015226,Turbigo,015062,Castano Primo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015157,Novate Milanese,015157,Novate Milanese,015157,Novate Milanese,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015158,Noviglio,015158,Noviglio,015158,Noviglio,015158,Noviglio,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015159,Opera,015159,Opera,015159,Opera,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015164,Ossona,015164,Ossona,015164,Ossona,015164,Ossona,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015165,Ozzero,015165,Ozzero,015002,Abbiategrasso,015002,Abbiategrasso,015002,Abbiategrasso,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015166,Paderno Dugnano,015166,Paderno Dugnano,015166,Paderno Dugnano,015166,Paderno Dugnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015167,Pantigliate,015167,Pantigliate,015167,Pantigliate,015167,Pantigliate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015168,Parabiago,015168,Parabiago,015168,Parabiago,015168,Parabiago,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015169,Paullo,015169,Paullo,015169,Paullo,015169,Paullo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015170,Pero,015170,Pero,015170,Pero,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015171,Peschiera Borromeo,015171,Peschiera Borromeo,015171,Peschiera Borromeo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015172,Pessano con Bornago,015172,Pessano con Bornago,015172,Pessano con Bornago,015172,Pessano con Bornago,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015173,Pieve Emanuele,015173,Pieve Emanuele,015173,Pieve Emanuele,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015175,Pioltello,015175,Pioltello,015175,Pioltello,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015176,Pogliano Milanese,015176,Pogliano Milanese,015176,Pogliano Milanese,015182,Rho,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015177,Pozzo d'Adda,015177,Pozzo d'Adda,015177,Pozzo d'Adda,015177,Pozzo d'Adda,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015178,Pozzuolo Martesana,015178,Pozzuolo Martesana,015178,Pozzuolo Martesana,015178,Pozzuolo Martesana,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015179,Pregnana Milanese,015179,Pregnana Milanese,015179,Pregnana Milanese,015182,Rho,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015181,Rescaldina,015181,Rescaldina,015181,Rescaldina,015181,Rescaldina,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015182,Rho,015182,Rho,015182,Rho,015182,Rho,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015183,Robecchetto con Induno,015183,Robecchetto con Induno,015183,Robecchetto con Induno,015183,Robecchetto con Induno,015062,Castano Primo,015062,Castano Primo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015184,Robecco sul Naviglio,015184,Robecco sul Naviglio,015184,Robecco sul Naviglio,015130,Magenta,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015185,Rodano,015185,Rodano,015185,Rodano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015188,Rosate,015188,Rosate,015188,Rosate,015188,Rosate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015189,Rozzano,015189,Rozzano,015189,Rozzano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015191,San Colombano al Lambro,015191,San Colombano al Lambro,015191,San Colombano al Lambro,015191,San Colombano al Lambro,015191,San Colombano al Lambro,098031,Lodi,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015192,San Donato Milanese,015192,San Donato Milanese,015192,San Donato Milanese,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015194,San Giorgio su Legnano,015194,San Giorgio su Legnano,015118,Legnano,015118,Legnano,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015195,San Giuliano Milanese,015195,San Giuliano Milanese,015195,San Giuliano Milanese,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015200,Santo Stefano Ticino,015200,Santo Stefano Ticino,015200,Santo Stefano Ticino,015130,Magenta,015130,Magenta,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015201,San Vittore Olona,015201,San Vittore Olona,015201,San Vittore Olona,015118,Legnano,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015202,San Zenone al Lambro,015202,San Zenone al Lambro,015202,San Zenone al Lambro,015202,San Zenone al Lambro,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015204,Sedriano,015204,Sedriano,015204,Sedriano,015204,Sedriano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015205,Segrate,015205,Segrate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015206,Senago,015206,Senago,015206,Senago,015206,Senago,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015209,Sesto San Giovanni,015209,Sesto San Giovanni,015209,Sesto San Giovanni,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015210,Settala,015210,Settala,015210,Settala,015210,Settala,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015211,Settimo Milanese,015211,Settimo Milanese,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015213,Solaro,015213,Solaro,015213,Solaro,015213,Solaro,012119,Saronno,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015219,Trezzano Rosa,015219,Trezzano Rosa,015219,Trezzano Rosa,015219,Trezzano Rosa,015219,Trezzano Rosa,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015220,Trezzano sul Naviglio,015220,Trezzano sul Naviglio,015220,Trezzano sul Naviglio,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015221,Trezzo sull'Adda,015221,Trezzo sull'Adda,015221,Trezzo sull'Adda,015221,Trezzo sull'Adda,015221,Trezzo sull'Adda,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015222,Tribiano,015222,Tribiano,015222,Tribiano,015169,Paullo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015224,Truccazzano,015224,Truccazzano,015224,Truccazzano,015224,Truccazzano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015226,Turbigo,015226,Turbigo,015226,Turbigo,015226,Turbigo,015226,Turbigo,015062,Castano Primo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015229,Vanzago,015229,Vanzago,015229,Vanzago,015182,Rho,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015230,Vaprio d'Adda,015230,Vaprio d'Adda,015230,Vaprio d'Adda,015230,Vaprio d'Adda,015230,Vaprio d'Adda,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015235,Vermezzo,015235,Vermezzo,015235,Vermezzo,015235,Vermezzo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015236,Vernate,015236,Vernate,015236,Vernate,015236,Vernate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015237,Vignate,015237,Vignate,015237,Vignate,015237,Vignate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015242,Vimodrone,015242,Vimodrone,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015243,Vittuone,015243,Vittuone,015243,Vittuone,015243,Vittuone,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015244,Vizzolo Predabissi,015244,Vizzolo Predabissi,015244,Vizzolo Predabissi,015140,Melegnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015246,Zelo Surrigone,015246,Zelo Surrigone,015235,Vermezzo,015235,Vermezzo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015247,Zibido San Giacomo,015247,Zibido San Giacomo,015247,Zibido San Giacomo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015248,Villa Cortese,015248,Villa Cortese,015248,Villa Cortese,015118,Legnano,015118,Legnano,015118,Legnano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015249,Vanzaghello,015249,Vanzaghello,015249,Vanzaghello,015249,Vanzaghello,012026,Busto Arsizio,012026,Busto Arsizio,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
015250,Baranzate,015250,Baranzate,015250,Baranzate,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016001,Adrara San Martino,016001,Adrara San Martino,016001,Adrara San Martino,016001,Adrara San Martino,016242,Villongo,016242,Villongo,016242,Villongo,017029,Brescia,017029,Brescia,017029,Brescia,017029,Brescia,017029,Brescia,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016002,Adrara San Rocco,016002,Adrara San Rocco,016001,Adrara San Martino,016001,Adrara San Martino,016242,Villongo,016242,Villongo,016242,Villongo,017029,Brescia,017029,Brescia,017029,Brescia,017029,Brescia,017029,Brescia,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016003,Albano Sant'Alessandro,016003,Albano Sant'Alessandro,016003,Albano Sant'Alessandro,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016004,Albino,016004,Albino,016004,Albino,016004,Albino,016004,Albino,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016005,Almè,016005,Almè,016005,Almè,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016006,Almenno San Bartolomeo,016006,Almenno San Bartolomeo,016006,Almenno San Bartolomeo,016006,Almenno San Bartolomeo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016007,Almenno San Salvatore,016007,Almenno San Salvatore,016007,Almenno San Salvatore,016007,Almenno San Salvatore,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016008,Alzano Lombardo,016008,Alzano Lombardo,016008,Alzano Lombardo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016009,Ambivere,016009,Ambivere,016009,Ambivere,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016010,Antegnate,016010,Antegnate,016010,Antegnate,016010,Antegnate,016183,Romano di Lombardia,016183,Romano di Lombardia,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
016011,Arcene,016011,Arcene,016011,Arcene,016011,Arcene,016219,Treviglio,016219,Treviglio,016024,Bergamo,016024,Bergamo,016024,Bergamo,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano,015146,Milano
