CODE-INS,Lieu de résidence,,Travaille en Belgique ou à l'étranger,Travaille en Belgique,Région flamande,Région wallonne,Région de Bruxelles-Capitale,0,Arrondissement d'Anvers,Aartselaar,Anvers,Boechout,Boom,Borsbeek,Brasschaat,Brecht,Edegem,Essen,Hemiksem,Hove (Anvers),Kalmthout,Kapellen (Anvers),Kontich,Lint,Mortsel,Niel,Ranst,Rumst,Schelle,Schilde,Schoten,Stabroek,Wijnegem,Wommelgem,Wuustwezel,Zandhoven,Zoersel,Zwijndrecht,Malle,Arrondissement de Malines,Berlaar,Bonheiden,Bornem,Duffel,Heist-op-den-Berg,Lierre,Malines,Nijlen,Putte,Puurs,Sint-Amands,Sint-Katelijne-Waver,Willebroek,Arrondissement de Turnhout,Arendonk,Baerle-Duc,Balen,Beerse,Dessel,Geel,Grobbendonk,Herentals,Herenthout,Herselt,Hoogstraten,Hulshout,Kasterlee,Lille,Meerhout,Merksplas,Mol,Olen,Oud-Turnhout,Ravels,Retie,Rijkevorsel,Turnhout,Vorselaar,Vosselaar,Westerlo,Laakdal,"Province d'Anvers, commune et arrondissement inconnus",Arrondissement de Bruxelles-Capitale,Anderlecht,Auderghem,Berchem-Sainte-Agathe,Bruxelles,Etterbeek,Evere,Forest (Bruxelles-Capitale),Ganshoren,Ixelles,Jette,Koekelberg,Molenbeek-Saint-Jean,Saint-Gilles,Saint-Josse-ten-Noode,Schaerbeek,Uccle,Watermael-Boitsfort,Woluwe-Saint-Lambert,Woluwe-Saint-Pierre,"Région de Bruxelles-Capitale, commune inconnue",Province du Brabant flamand,Arrondissement de Hal-Vilvorde,Asse,Beersel,Biévène,Dilbeek,Gammerages,Gooik,Grimbergen,Hal (Hal-Vilvorde),Herne,Hoeilaart,Kampenhout,Kapelle-op-den-Bos,Liedekerke,Londerzeel,Machelen (Hal-Vilvorde),Meise,Merchtem,Opwijk,Overijse,Pepingen,Sint-Pieters-Leeuw,Steenokkerzeel,Ternat,Vilvorde,Zaventem,Zemst,Roosdaal,Drogenbos,Kraainem,Linkebeek,Rhode-Saint-Genèse,Wemmel,Wezembeek-Oppem,Lennik,Affligem,Arrondissement de Louvain,Aarschot,Begijnendijk,Bekkevoort,Bertem,Bierbeek,Boortmeerbeek,Boutersem,Diest,Geetbets,Haacht,Herent,Hoegaarden,Holsbeek,Huldenberg,Keerbergen,Kortenaken,Kortenberg,Landen,Louvain,Lubbeek,Oud-Heverlee,Rotselaar,Tervuren,Tirlemont,Tremelo,Léau,Linter,Montaigu-Zichem,Tielt-Winge,Glabbeek,"Province du Brabant flamand, commune et arrondissement inconnus",Province du Brabant wallon,Arrondissement de Nivelles,Beauvechain,Braine-l'Alleud,Braine-le-Château,Chaumont-Gistoux,Court-Saint-Etienne,Genappe,Grez-Doiceau,Incourt,Ittre,Jodoigne,La Hulpe,Mont-Saint-Guibert,Nivelles,Perwez (Nivelles),Rixensart,Tubize,Villers-la-Ville,Waterloo,Wavre,Chastre,Hélécine,Lasne,Orp-Jauche,Ottignies-Louvain-la-Neuve,Ramillies,Rebecq,Walhain,"Province du Brabant wallon, commune et arrondissement inconnus",Province de Flandre occidentale,Arrondissement de Bruges,Beernem,Blankenberge,Bruges,Damme,Jabbeke,Oostkamp,Torhout,Zedelgem,Zuienkerke,Knokke-Heist,Arrondissement de Dixmude,Dixmude,Houthulst,Koekelare,Kortemark,Lo-Reninge,Arrondissement d'Ypres,Ypres,Messines,Poperinge,Wervik,Zonnebeke,Heuvelland,Langemark-Poelkapelle,Vleteren,Arrondissement de Courtrai,Anzegem,Avelgem,Deerlijk,Harelbeke,Courtrai,Kuurne,Lendelede,Menin,Waregem,Wevelgem,Zwevegem,Espierres-Helchin,Arrondissement d'Ostende,Bredene,Gistel,Ichtegem,Middelkerke,Ostende,Oudenburg,De Haan,Arrondissement de Roulers,Hooglede,Ingelmunster,Izegem,Ledegem,Lichtervelde,Moorslede,Roulers,Staden,Arrondissement de Tielt,Dentergem,Meulebeke,Oostrozebeke,Pittem,Ruiselede,Tielt (Tielt),Wielsbeke,Wingene,Ardooie,Arrondissement de Furnes,Alveringem,La Panne,Koksijde,Nieuport,Furnes,"Province de Flandre occidentale, commune et arrondissement inconnus",Province de Flandre orientale,Arrondissement d'Alost,Alost (Alost),Denderleeuw,Grammont,Haaltert,Herzele,Lede,Ninove,Sint-Lievens-Houtem,Zottegem,Erpe-Mere,Arrondissement de Termonde,Berlare,Buggenhout,Termonde,Hamme (Termonde),Laarne,Lebbeke,Waasmunster,Wetteren,Wichelen,Zele,Arrondissement d'Eeklo,Assenede,Eeklo,Kaprijke,Maldegem,Sint-Laureins,Zelzate,Arrondissement de Gand,Aalter,Deinze,De Pinte,Destelbergen,Evergem,Gavere,Gand,Knesselare,Lochristi,Lovendegem,Melle,Merelbeke,Moerbeke (Gand),Nazareth,Nevele,Oosterzele,Sint-Martens-Latem,Waarschoot,Wachtebeke,Zomergem,Zulte,Arrondissement d'Audenarde,Kruishoutem,Audenarde,Renaix,Zingem,Brakel,Kluisbergen,Wortegem-Petegem,Horebeke,Lierde,Maarkedal,Zwalm,Arrondissement de Saint-Nicolas,Beveren (Saint-Nicolas),Kruibeke,Lokeren,Sint-Gillis-Waas,Saint-Nicolas (Saint-Nicolas),Stekene,Tamise,"Province de Flandre orientale, commune et arrondissement inconnus",Province du Hainaut,Arrondissement d'Ath,Ath,Beloeil,Bernissart,Brugelette,Chièvres,Ellezelles,Flobecq,Frasnes-lez-Anvaing,Arrondissement de Charleroi,Chapelle-lez-Herlaimont,Charleroi,Châtelet,Courcelles,Farciennes,Fleurus,Fontaine-l'Evêque,Gerpinnes,Manage,Montigny-le-Tilleul,Pont-à-Celles,Seneffe,Aiseau-Presles,Les Bons Villers,Arrondissement de Mons,Boussu,Dour,Frameries,Hensies,Jurbise,Lens,Mons,Quaregnon,Quiévrain,Saint-Ghislain,Colfontaine,Honnelles,Quévy,Arrondissement de Mouscron,Mouscron,Comines-Warneton,Arrondissement de Soignies,Braine-le-Comte,Enghien,La Louvière,Lessines,Le Roeulx,Silly,Soignies,Ecaussinnes,Arrondissement de Thuin,Anderlues,Beaumont,Binche,Chimay,Erquelinnes,Froidchapelle,Lobbes,Merbes-le-Château,Momignies,Thuin,Estinnes,Ham-sur-Heure-Nalinnes,Morlanwelz,Sivry-Rance,Arrondissement de Tournai,Antoing,Celles (Tournai),Estaimpuis,Pecq,Péruwelz,Rumes,Tournai,Brunehaut,Leuze-en-Hainaut,Mont-de-l'Enclus,"Province du Hainaut, commune et arrondissement inconnus",Province de Liège,Arrondissement de Huy,Amay,Burdinne,Clavier,Ferrières,Hamoir,Héron,Huy,Marchin,Modave,Nandrin,Ouffet,Verlaine,Villers-Le-Bouillet,Wanze,Anthisnes,Engis,Tinlot,Arrondissement de Liège,Ans,Awans,Aywaille,Bassenge,Beyne-Heusay,Chaudfontaine,Comblain-au-Pont,Dalhem,Esneux,Fléron,Herstal,Juprelle,Liège,Oupeye,Saint-Nicolas (Liège),Seraing,Soumagne,Sprimont,Visé,Grâce-Hollogne,Blégny,Flémalle,Neupré,Trooz,Arrondissement de Verviers,Amblève,Aubel,Baelen,Bullange,Butgenbach,Dison,Eupen,Herve,Jalhay,La Calamine,Lierneux,Limbourg,Lontzen,Malmedy,Olne,Pepinster,Raeren,Saint-Vith,Spa,Stavelot,Stoumont,Theux,Verviers,Waimes,Welkenraedt,Trois-Ponts,Burg-Reuland,Plombières,Thimister-Clermont,Arrondissement de Waremme,Berloz,Braives,Crisnée,Donceel,Fexhe-le-Haut-Clocher,Geer,Hannut,Lincent,Oreye,Remicourt,Saint-Georges-sur-Meuse,Waremme,Wasseiges,Faimes,"Province de Liège, commune et arrondissement inconnus",Province du Limbourg,Arrondissement de Hasselt,As,Beringen,Diepenbeek,Genk,Gingelom,Halen,Hasselt,Herck-la-Ville,Bourg-Léopold,Lummen,Nieuwerkerken (Hasselt),Opglabbeek,Saint-Trond,Tessenderlo,Zonhoven,Zutendaal,Ham,Heusden-Zolder,Arrondissement de Maaseik,Bocholt,Bree,Kinrooi,Lommel,Maaseik,Neerpelt,Overpelt,Peer,Hamont-Achel,Hechtel-Eksel,Houthalen-Helchteren,Meeuwen-Gruitrode,Dilsen-Stokkem,Arrondissement de Tongres,Alken,Bilzen,Looz,Heers,Herstappe,Hoeselt,Kortessem,Lanaken,Riemst,Tongres,Wellen,Maasmechelen,Fourons,"Province du Limbourg, commune et arrondissement inconnus",Province de Luxembourg,Arrondissement d'Arlon,Arlon,Attert,Aubange,Martelange,Messancy,Arrondissement de Bastogne,Bastogne,Bertogne,Fauvillers,Houffalize,Vielsalm,Vaux-sur-Sûre,Gouvy,Sainte-Ode,Arrondissement de Marche-en-Famenne,Durbuy,Erezée,Hotton,La Roche-en-Ardenne,Marche-en-Famenne,Nassogne,Rendeux,Tenneville,Manhay,Arrondissement de Neufchâteau,Bertrix,Bouillon,Daverdisse,Herbeumont,Léglise,Libin,Neufchâteau (Neufchâteau),Paliseul,Saint-Hubert,Tellin,Wellin,Libramont-Chevigny,Arrondissement de Virton,Chiny,Etalle,Florenville,Meix-devant-Virton,Musson,Saint-Léger (Virton),Tintigny,Virton,Habay,Rouvroy,"Province de Luxembourg, commune et arrondissement inconnus",Province de Namur,Arrondissement de Dinant,Anhée,Beauraing,Bièvre,Ciney,Dinant,Gedinne,Hamois,Havelange,Houyet,Onhaye,Rochefort,Somme-Leuze,Yvoir,Hastière,Vresse-sur-Semois,Arrondissement de Namur,Andenne,Assesse,Eghezée,Floreffe,Fosses-la-Ville,Gesves,Mettet,Namur,Ohey,Profondeville,Sombreffe,Sambreville,Fernelmont,Jemeppe-sur-Sambre,La Bruyère,Gembloux,Arrondissement de Philippeville,Cerfontaine,Couvin,Doische,Florennes,Philippeville,Walcourt,Viroinval,"Province de Namur, commune et arrondissement inconnus",Travaille à l'étranger
01000,Belgique,Hommes,2408110,2350257,1368646,612782,368829,416501,242380,6353,145573,1969,2996,823,5437,4369,3478,2444,1159,681,2774,4027,7735,771,5701,906,2844,2082,1845,2547,6032,1794,3889,4548,2253,2171,2153,8918,4108,73711,1402,1492,4810,3316,7344,10592,26098,2012,2062,5103,712,3998,4770,96039,2973,247,3028,5188,2835,10779,3302,9225,1144,1428,4912,1333,2602,2045,1151,1806,6465,4217,1439,2274,924,2098,14042,643,715,6835,2389,4371,358051,31480,9578,3324,122614,13268,14905,11670,2421,21372,6254,3130,16158,18933,12747,26316,14903,7026,13441,8511,10778,233010,143983,10267,5235,173,7449,663,1025,6597,9753,797,1249,1808,1446,1331,3937,12487,2371,1869,1198,3355,529,4453,3369,3619,16908,27183,2356,956,2414,1122,753,1731,2425,775,1359,1021,85925,5522,706,767,768,1291,1632,671,5890,584,1829,2414,743,968,779,1460,741,2825,1659,34919,1661,1049,2418,1559,7196,1331,827,545,1608,984,579,3102,79613,78634,2102,9055,1823,1269,909,1832,1592,493,2005,1981,2161,1500,9479,1236,4938,3137,919,5335,11961,740,196,2170,574,9145,554,851,677,979,255400,64282,2561,2321,35095,1759,2109,4588,3774,5872,411,5792,8571,3399,1171,1125,2229,647,20680,10133,72,3439,2086,1933,1085,1478,454,66153,2551,1579,2745,5450,21091,4038,963,5816,10930,6436,3998,556,23639,1171,1517,1624,2151,14457,1437,1282,36260,3311,2518,6547,1352,1813,1770,16531,2418,22372,1254,2134,1680,1655,1011,5512,3917,2567,2642,10897,639,1255,3037,2392,3574,2546,290206,39692,16260,1617,3761,1410,1526,1368,6087,1569,3412,2682,32056,1570,2167,8632,3474,1512,2425,1201,5259,976,4840,13294,1630,4379,831,3956,707,1791,132680,4848,6904,942,2514,4633,1868,83582,1074,3180,1045,2315,5548,460,3805,1661,1432,1759,863,453,929,2865,21762,2293,8244,4275,998,1277,1375,1373,186,459,628,654,47055,11938,2143,8295,2082,15205,1631,5761,3667,209348,11859,6074,1344,1098,431,736,449,523,1204,79193,1164,47956,4710,3829,975,5880,1474,1276,3114,1022,1181,4686,938,988,36067,1942,1413,2489,442,674,409,20745,1232,483,3928,1135,402,773,11989,9232,2757,25921,1859,1468,12226,3075,907,635,5009,742,16719,1128,745,3674,1735,853,395,728,288,675,1869,629,1445,2058,497,25109,886,659,1080,854,2556,376,15582,601,2220,295,2491,196609,16715,1688,328,566,592,385,270,4999,510,727,700,387,443,1292,1539,301,1589,399,118934,5181,2059,1638,1223,775,3937,440,619,1132,1472,12181,1573,49715,3103,1639,9605,2109,2232,2764,6716,2312,4697,996,816,50333,910,1479,533,890,1077,1493,5701,4393,809,800,312,947,766,2819,248,718,1512,2248,2331,970,369,1818,9278,1587,2738,405,425,836,1921,9140,162,413,638,193,280,644,2050,208,642,438,773,2226,164,309,1487,173529,100335,531,6606,3526,22764,624,1648,25362,1819,3647,3788,687,3145,10049,5519,2920,1228,1641,4831,42586,1796,4114,1424,6541,3383,1826,4637,3757,2576,1272,5926,1916,3418,29004,2688,3971,1589,548,7,1239,1011,3896,1612,5787,1116,4965,575,1604,43610,7956,6042,221,1060,96,537,7485,3210,320,181,776,1349,684,571,394,11475,1356,513,719,643,6604,493,399,332,416,11504,1614,816,149,90,390,661,982,1682,1373,190,453,3104,4743,418,656,557,192,140,112,360,1638,578,92,447,83602,15362,700,1341,519,3164,2446,606,734,482,512,275,2090,528,1330,316,319,58776,3837,887,1469,1576,1016,651,1202,31947,428,1245,1479,3603,1077,3042,605,4712,8632,272,2221,198,2585,1438,1489,429,832,57853
,,Femmes,2024861,1990418,1131573,532491,326354,335998,197893,3187,120204,1715,3298,1078,6997,2954,4458,1804,667,1093,2349,3333,4458,600,3961,837,2253,2147,960,2783,5063,1329,2791,3026,2005,1748,2789,4133,3873,59667,1402,2783,3887,2942,5747,7538,20885,1992,1490,4219,718,2823,3241,75595,1540,232,1761,4098,926,9427,1533,8354,910,1191,3604,939,2149,1807,997,1350,6312,1913,1595,1217,723,1154,13848,801,711,4138,2365,2843,317168,22999,8214,3469,109295,14950,8241,6007,2520,21840,8184,2192,12601,16430,12813,21488,17178,6647,15350,6750,9186,180361,95540,6179,2541,196,5165,552,624,4793,7514,555,999,1353,1011,1214,2251,7622,1917,1501,1370,2310,576,2967,1927,2164,10878,14758,1497,1333,1123,1146,373,1752,2198,891,1519,771,82946,5027,760,528,801,1406,1065,574,4956,457,1731,1785,630,806,968,1422,569,2218,1313,37149,1658,775,1423,1779,6819,1439,885,527,2025,1066,385,1875,64994,64402,656,7484,1056,901,1145,1195,1424,351,775,1945,1739,1041,7040,839,4379,2476,669,5729,9997,785,179,1695,594,8851,411,578,468,592,220193,57479,2283,2724,33976,1650,1451,2917,3602,2642,214,6020,6829,2518,1273,940,1553,545,17565,9218,47,3180,1870,1226,813,917,294,57719,1846,1611,1792,2955,25164,3068,794,5239,8242,4299,2483,226,23011,1489,1264,1080,1979,14904,692,1603,30067,1593,1411,5474,857,941,1189,16743,1859,15090,924,1525,962,1244,708,4913,1690,1467,1657,10144,450,1274,3012,1953,3455,2289,252863,38528,17697,1413,3746,1191,1261,1665,4655,790,4066,2044,25312,966,1579,8265,2384,991,1956,1064,4354,1284,2469,12443,1668,4685,749,2871,546,1924,116160,2826,6442,877,2978,4242,1327,75091,687,2638,1224,2337,4092,456,3003,1276,1163,1333,881,634,909,1744,18361,1147,7577,4086,731,1435,739,557,182,486,639,782,39605,6505,1472,7274,1642,17514,1439,3759,2454,186753,10159,5365,1281,740,406,581,368,472,946,62118,972,39578,4044,2491,620,2979,1469,1613,2300,1125,1158,1851,616,1302,37174,3004,1648,1988,442,653,276,21214,1354,657,3423,1586,362,567,11282,9053,2229,24010,1827,1384,12143,2494,683,558,4223,698,16577,1178,765,3164,2012,1029,277,1718,201,525,1539,591,1176,1887,515,23808,577,448,1109,542,2585,352,15485,658,1772,280,1625,167270,13963,1319,220,342,427,261,196,5773,299,315,723,274,337,771,1501,198,551,456,102808,3424,1359,1570,737,693,2693,501,372,1325,1676,6731,938,53945,2221,2076,9214,1699,1392,2270,2363,1459,2660,1019,471,41511,432,662,358,548,861,1308,5135,2823,508,683,197,598,452,2305,268,589,814,1931,2136,886,341,1160,12014,804,1515,330,259,916,678,7835,110,418,264,167,225,347,2077,216,295,353,510,2417,169,267,1153,142158,82097,885,5403,3340,15664,913,1274,27038,1852,1673,2456,502,1595,7635,2638,2487,656,983,5103,32895,1210,2776,1029,4973,3727,2122,3682,3777,1639,808,3793,1008,2351,25975,1462,4326,1235,502,7,1087,727,3161,1280,5893,807,4959,529,1191,38786,8342,6088,319,1032,158,745,8465,5262,191,152,552,1192,444,407,265,7988,1362,265,586,610,3888,574,244,217,242,8837,1257,742,80,96,268,485,1002,664,1159,211,307,2566,4795,432,538,658,128,201,182,276,1528,731,121,359,74688,15311,1432,1185,284,3232,2721,388,427,418,375,185,1680,377,1974,279,354,52287,3026,548,1309,1512,648,532,742,31588,263,901,992,4148,503,1316,564,3695,6494,210,1463,153,1293,1619,1297,459,596,34443
,,Total,4432971,4340675,2500219,1145273,695183,752499,440273,9540,265777,3684,6294,1901,12434,7323,7936,4248,1826,1774,5123,7360,12193,1371,9662,1743,5097,4229,2805,5330,11095,3123,6680,7574,4258,3919,4942,13051,7981,133378,2804,4275,8697,6258,13091,18130,46983,4004,3552,9322,1430,6821,8011,171634,4513,479,4789,9286,3761,20206,4835,17579,2054,2619,8516,2272,4751,3852,2148,3156,12777,6130,3034,3491,1647,3252,27890,1444,1426,10973,4754,7214,675219,54479,17792,6793,231909,28218,23146,17677,4941,43212,14438,5322,28759,35363,25560,47804,32081,13673,28791,15261,19964,413371,239523,16446,7776,369,12614,1215,1649,11390,17267,1352,2248,3161,2457,2545,6188,20109,4288,3370,2568,5665,1105,7420,5296,5783,27786,41941,3853,2289,3537,2268,1126,3483,4623,1666,2878,1792,168871,10549,1466,1295,1569,2697,2697,1245,10846,1041,3560,4199,1373,1774,1747,2882,1310,5043,2972,72068,3319,1824,3841,3338,14015,2770,1712,1072,3633,2050,964,4977,144607,143036,2758,16539,2879,2170,2054,3027,3016,844,2780,3926,3900,2541,16519,2075,9317,5613,1588,11064,21958,1525,375,3865,1168,17996,965,1429,1145,1571,475593,121761,4844,5045,69071,3409,3560,7505,7376,8514,625,11812,15400,5917,2444,2065,3782,1192,38245,19351,119,6619,3956,3159,1898,2395,748,123872,4397,3190,4537,8405,46255,7106,1757,11055,19172,10735,6481,782,46650,2660,2781,2704,4130,29361,2129,2885,66327,4904,3929,12021,2209,2754,2959,33274,4277,37462,2178,3659,2642,2899,1719,10425,5607,4034,4299,21041,1089,2529,6049,4345,7029,4835,543069,78220,33957,3030,7507,2601,2787,3033,10742,2359,7478,4726,57368,2536,3746,16897,5858,2503,4381,2265,9613,2260,7309,25737,3298,9064,1580,6827,1253,3715,248840,7674,13346,1819,5492,8875,3195,158673,1761,5818,2269,4652,9640,916,6808,2937,2595,3092,1744,1087,1838,4609,40123,3440,15821,8361,1729,2712,2114,1930,368,945,1267,1436,86660,18443,3615,15569,3724,32719,3070,9520,6121,396101,22018,11439,2625,1838,837,1317,817,995,2150,141311,2136,87534,8754,6320,1595,8859,2943,2889,5414,2147,2339,6537,1554,2290,73241,4946,3061,4477,884,1327,685,41959,2586,1140,7351,2721,764,1340,23271,18285,4986,49931,3686,2852,24369,5569,1590,1193,9232,1440,33296,2306,1510,6838,3747,1882,672,2446,489,1200,3408,1220,2621,3945,1012,48917,1463,1107,2189,1396,5141,728,31067,1259,3992,575,4116,363879,30678,3007,548,908,1019,646,466,10772,809,1042,1423,661,780,2063,3040,499,2140,855,221742,8605,3418,3208,1960,1468,6630,941,991,2457,3148,18912,2511,103660,5324,3715,18819,3808,3624,5034,9079,3771,7357,2015,1287,91844,1342,2141,891,1438,1938,2801,10836,7216,1317,1483,509,1545,1218,5124,516,1307,2326,4179,4467,1856,710,2978,21292,2391,4253,735,684,1752,2599,16975,272,831,902,360,505,991,4127,424,937,791,1283,4643,333,576,2640,315687,182432,1416,12009,6866,38428,1537,2922,52400,3671,5320,6244,1189,4740,17684,8157,5407,1884,2624,9934,75481,3006,6890,2453,11514,7110,3948,8319,7534,4215,2080,9719,2924,5769,54979,4150,8297,2824,1050,14,2326,1738,7057,2892,11680,1923,9924,1104,2795,82396,16298,12130,540,2092,254,1282,15950,8472,511,333,1328,2541,1128,978,659,19463,2718,778,1305,1253,10492,1067,643,549,658,20341,2871,1558,229,186,658,1146,1984,2346,2532,401,760,5670,9538,850,1194,1215,320,341,294,636,3166,1309,213,806,158290,30673,2132,2526,803,6396,5167,994,1161,900,887,460,3770,905,3304,595,673,111063,6863,1435,2778,3088,1664,1183,1944,63535,691,2146,2471,7751,1580,4358,1169,8407,15126,482,3684,351,3878,3057,2786,888,1428,92296
02000,Région flamande,Hommes,1482248,1457891,1294650,28578,134663,403620,234197,5611,140416,1940,2843,821,5313,4299,3400,2421,1150,676,2735,3951,7415,758,5614,877,2776,2048,1793,2518,5899,1775,3708,4353,2246,2134,2110,8514,4083,70838,1388,1473,4594,3271,7212,10458,24483,1979,2034,4928,697,3815,4506,94215,2944,247,2992,5125,2784,10486,3237,9067,1099,1411,4813,1315,2556,2029,1141,1755,6366,4138,1424,2253,920,2062,13565,634,710,6781,2361,4370,132580,10943,2793,1086,52806,4274,6704,3532,655,5457,2206,1112,5847,6656,5667,10719,3185,2314,4481,2143,2083,193530,109441,7917,3869,162,5840,640,962,5370,7273,688,895,1679,1399,1250,3547,8616,2200,1700,1160,2733,481,3296,2628,2923,12113,18846,1974,924,1168,709,508,1278,1874,611,1228,980,80997,5410,702,739,721,1240,1551,604,5567,564,1762,2271,701,897,695,1409,731,2511,1487,32706,1621,958,2320,1346,6771,1290,804,516,1578,966,559,3092,8012,7997,756,949,245,68,19,34,119,10,92,117,485,211,731,44,418,423,19,703,1348,53,11,249,27,795,20,43,8,15,247973,62788,2536,2280,34073,1748,2051,4458,3742,5803,411,5686,8500,3355,1166,1123,2218,638,20020,9806,67,3401,1949,1873,1023,1456,445,62740,2478,1410,2605,5152,20003,3920,934,5425,10509,6129,3825,350,23233,1159,1499,1604,2092,14195,1430,1254,35537,3284,2427,6425,1321,1768,1712,16230,2370,21845,1236,2107,1655,1646,992,5382,3733,2512,2582,10767,639,1224,3002,2363,3539,2543,280726,38182,15708,1588,3591,1386,1447,1330,5756,1405,3349,2622,31287,1538,2116,8399,3385,1484,2374,1198,5124,954,4715,13147,1625,4353,800,3919,707,1743,128748,4792,6654,924,2453,4499,1819,80952,1043,3143,1028,2273,5254,457,3666,1642,1422,1699,853,450,923,2802,19948,2216,7739,3392,966,1228,1209,1317,183,449,604,645,45754,11576,2103,8115,2076,14674,1610,5600,3660,9705,640,411,18,33,11,11,23,62,71,2613,19,1264,87,255,42,389,7,30,138,19,18,319,13,13,902,54,16,69,9,17,10,634,15,1,49,11,2,15,2600,1823,777,927,35,199,198,322,20,34,103,16,383,14,37,55,54,12,0,8,0,2,44,6,83,66,2,1634,33,70,104,29,96,6,1147,13,105,31,6,6952,378,14,34,8,6,7,0,120,13,4,13,3,17,37,63,2,33,4,4714,222,344,22,242,10,117,10,38,28,27,572,132,1987,55,18,122,59,43,151,315,47,106,23,24,1407,7,35,0,7,17,31,255,128,2,7,2,14,58,44,0,6,53,33,51,14,5,11,472,19,53,9,4,31,39,444,8,5,100,2,28,16,95,8,49,16,2,110,1,4,9,168801,97143,531,6479,3464,22261,553,1593,24377,1780,3587,3654,681,3110,9335,5410,2890,1223,1584,4631,42159,1790,4072,1411,6489,3353,1817,4601,3712,2548,1255,5819,1887,3405,27897,2633,3885,1540,519,7,1213,988,3802,1536,5380,1100,4848,446,1602,1014,415,353,1,52,0,9,120,43,0,0,14,16,2,21,24,164,24,5,18,10,93,2,5,2,5,247,22,11,1,1,1,9,67,16,28,1,13,77,68,3,1,13,24,3,1,1,17,5,0,0,2895,250,3,27,15,23,63,3,13,10,3,1,35,10,33,5,6,2485,215,9,85,27,10,14,18,1602,2,25,25,57,42,27,2,325,159,1,47,2,44,42,20,3,1,24357
,,Femmes,1251185,1235000,1096923,18000,120077,328919,193119,3095,116535,1703,3200,1070,6936,2935,4392,1798,660,1090,2343,3281,4366,594,3890,830,2197,2133,948,2766,4977,1316,2736,2947,2004,1741,2778,3996,3862,58294,1396,2758,3837,2934,5693,7446,19923,1966,1487,4161,715,2786,3192,74667,1522,231,1748,4065,915,9289,1524,8190,899,1188,3501,938,2133,1800,991,1309,6279,1889,1591,1207,723,1128,13625,798,709,4117,2358,2839,118389,8282,2531,1370,48038,4023,3516,1418,785,5567,4038,866,4967,5531,5935,8958,3910,2163,4425,2066,1688,163680,81654,5680,2163,181,4357,545,610,4092,6584,533,841,1317,1003,1193,2156,5899,1721,1457,1343,2006,555,2538,1730,2079,9224,11455,1453,1322,625,716,266,1328,1722,742,1465,753,80157,4947,756,513,771,1386,1049,567,4822,455,1699,1756,599,780,932,1402,566,2104,1261,35640,1643,745,1392,1594,6622,1313,881,522,2001,1057,382,1869,5005,4999,99,719,119,18,24,30,66,6,17,106,253,81,501,37,399,193,12,551,1039,20,13,132,18,475,20,44,7,6,216641,56503,2274,2675,33309,1648,1418,2872,3577,2630,214,5886,6803,2504,1272,939,1549,539,17228,8992,44,3169,1821,1204,794,911,293,56239,1824,1486,1755,2922,24477,3019,786,5033,8092,4202,2445,198,22760,1482,1261,1071,1962,14704,691,1589,29833,1590,1406,5442,847,935,1180,16583,1850,14927,924,1521,954,1239,706,4829,1658,1458,1638,10062,448,1266,2987,1938,3423,2286,247907,37764,17385,1405,3616,1180,1256,1592,4526,782,3994,2028,24975,961,1570,8072,2375,987,1941,1061,4271,1275,2462,12374,1658,4669,743,2851,546,1907,113776,2816,6153,868,2946,4219,1312,73425,681,2626,1216,2313,3934,452,2955,1271,1158,1312,875,630,907,1707,17429,1132,7339,3523,729,1404,699,552,179,482,615,775,39138,6452,1468,7165,1639,17251,1433,3730,2451,6344,337,208,14,5,3,7,12,37,51,1592,11,1101,33,69,6,169,4,13,34,19,5,114,6,8,607,21,8,22,1,4,1,491,12,2,28,9,4,4,1657,1336,321,748,37,122,261,220,17,27,62,2,282,4,15,25,101,5,2,5,1,4,17,6,74,23,0,1118,11,30,93,31,49,6,766,4,77,51,3,4362,222,6,23,2,5,3,1,115,6,1,5,0,16,13,11,1,10,4,2958,75,107,12,58,5,17,3,6,2,11,278,73,1915,32,12,81,24,25,84,62,24,35,14,3,836,0,16,0,3,9,5,117,59,2,11,4,5,9,31,0,0,8,10,32,5,2,3,465,3,16,2,1,12,6,339,5,4,19,3,2,2,151,8,30,7,5,92,4,7,7,139776,80486,883,5362,3312,15472,870,1211,26333,1846,1652,2396,495,1583,7441,2608,2480,651,978,4913,32696,1209,2751,1026,4948,3717,2061,3668,3764,1633,797,3774,1002,2346,25405,1454,4294,1217,477,7,1074,722,3140,1245,5688,802,4808,477,1189,588,193,171,0,14,0,8,102,67,0,0,4,9,1,14,7,83,14,2,2,5,55,1,0,0,4,182,7,6,4,1,1,1,64,13,20,1,10,54,26,2,2,10,4,1,0,1,5,1,0,2,1701,153,4,14,2,8,66,0,4,3,3,0,16,11,12,5,5,1480,99,4,61,9,4,5,6,1027,1,9,9,22,3,10,9,202,62,1,6,0,13,33,9,0,6,16185
